Feature	Log2FC(median)	Log2FC(mean)	ModeratedT(Stats)	ModeratedT(P-value)	FDR	-Log10(FDR)	Significance	Gene	group1_label	group2_label	n_group1_total	n_group2_total	n_group1_nonmissing	n_group2_nonmissing	group1_mean	group2_mean	group1_median	group2_median	AbsLog2FC(mean)	AbsLog2FC(median)
DOT1L	0.8885574151927553	0.8971401598826598					U	DOT1L	GG1	GG2	5	24	1	5	0.934457650083635	0.037317490200975204	0.934457650083635	0.0459002348908797	0.8971401598826598	0.8885574151927553
MARVELD2	0.878812485088281	0.8967857629830527					U	MARVELD2	GG1	GG2	5	24	2	4	0.540709839101343	-0.3560759238817098	0.540709839101343	-0.338102645986938	0.8967857629830527	0.878812485088281
SST	-0.877477903089525	-0.8711000803517935					D	SST	GG1	GG2	5	24	3	17	-0.872763184955598	-0.0016631046038045295	-1.09337834165507	-0.215900438565545	0.8711000803517935	0.877477903089525
HBQ1	0.877223964660018	1.091405079510847					U	HBQ1	GG1	GG2	5	24	3	8	0.7383929434393618	-0.35301213607148524	0.379376669852991	-0.49784729480702694	1.091405079510847	0.877223964660018
CCK	-0.8744904203504499	-0.9020463322105297	-1.1857426979213648	0.2464478147912802	0.9587604446797906	0.018289891838696243	D	CCK	GG1	GG2	5	24	4	20	-0.01538741660022451	0.8866589156103052	-0.212144836812486	0.6623455835379639	0.9020463322105297	0.8744904203504499
BBOX1	0.8741096424170741	0.8741096424170741					U	BBOX1	GG1	GG2	5	24	1	2	0.658862942027282	-0.21524670038979213	0.658862942027282	-0.21524670038979213	0.8741096424170741	0.8741096424170741
RSPH1	0.8730236912599236	0.8821294507652045					U	RSPH1	GG1	GG2	5	24	1	4	0.834821252568998	-0.047308198196206526	0.834821252568998	-0.03820243869092565	0.8821294507652045	0.8730236912599236
FASLG	0.8717329404896583	0.9244717530240991					U	FASLG	GG1	GG2	5	24	2	11	0.937801821625917	0.013330068601817886	0.937801821625917	0.0660688811362586	0.9244717530240991	0.8717329404896583
SLC4A1	0.8710381284930611	0.6995421620520729	2.133583717253265	0.040897002563451065	0.9587604446797906	0.018289891838696243	U	SLC4A1	GG1	GG2	5	24	5	24	0.14642730511705726	-0.5531148569350156	0.199828639957361	-0.6712094885357001	0.6995421620520729	0.8710381284930611
LOXL1	-0.8666960817305855	-0.03550176150370832	-0.061083946098057	0.9517113946382026	0.9944552233377216	0.00241476678302044	D	LOXL1	GG1	GG2	5	24	5	22	-1.5361892154802268	-1.5006874539765185	-1.76555579413349	-0.8988597124029045	0.03550176150370832	0.8666960817305855
SETD9	0.866654484037596	0.9471121385791822					U	SETD9	GG1	GG2	5	24	1	6	0.705969497573892	-0.24114264100529012	0.705969497573892	-0.160684986463704	0.9471121385791822	0.866654484037596
RAB36	0.8661283414440111	0.6577257600956276					U	RAB36	GG1	GG2	5	24	1	9	0.479055903324181	-0.17866985677144656	0.479055903324181	-0.38707243811983	0.6577257600956276	0.8661283414440111
SEMG1	-0.8633191601330306	-0.6951338861364252	-0.996549865553523	0.3266986589094713	0.9587604446797906	0.018289891838696243	D	SEMG1	GG1	GG2	5	24	5	24	-1.376942293277624	-0.6818084071411988	-1.68713348056214	-0.8238143204291095	0.6951338861364252	0.8633191601330306
C9orf85	0.8606710992038955	0.8591529880387632					U	C9orf85	GG1	GG2	5	24	1	10	0.486868813267204	-0.37228417477155923	0.486868813267204	-0.3738022859366915	0.8591529880387632	0.8606710992038955
TFPI	0.855084701185461	0.7909753119538907					U	TFPI	GG1	GG2	5	24	2	8	0.638798215951066	-0.1521770960028247	0.638798215951066	-0.21628648523439498	0.7909753119538907	0.855084701185461
ECHDC3	-0.8510283106520931	-0.5831086496739012	-1.8571404597312695	0.0728148237840638	0.9587604446797906	0.018289891838696243	D	ECHDC3	GG1	GG2	5	24	5	24	-0.7169953271907342	-0.13388667751683306	-1.02902488472846	-0.17799657407636696	0.5831086496739012	0.8510283106520931
HBA1	0.8506301287590345	0.7293917584201882	1.7778198066586048	0.08524542195681427	0.9587604446797906	0.018289891838696243	U	HBA1	GG1	GG2	5	24	5	24	0.019837343253082017	-0.7095544151671062	0.151590194113232	-0.6990399346458025	0.7293917584201882	0.8506301287590345
RAB40C	0.850371370454125	0.6865741079224311					U	RAB40C	GG1	GG2	5	24	2	11	0.744654698730697	0.05808059080826584	0.744654698730697	-0.105716671723428	0.6865741079224311	0.850371370454125
CA2	0.8503150429576756	0.8068517897107652	2.1799636987643134	0.03697599749224624	0.9587604446797906	0.018289891838696243	U	CA2	GG1	GG2	5	24	5	24	0.167680287291799	-0.6391715024189663	0.116888689138388	-0.7334263538192876	0.8068517897107652	0.8503150429576756
KCNMB1	0.8502535436288771	0.9411529712080197					U	KCNMB1	GG1	GG2	5	24	2	8	0.49243593999706303	-0.44871703121095663	0.49243593999706303	-0.35781760363181403	0.9411529712080197	0.8502535436288771
MYH7	-0.84385930357555	-0.3878194850620287	-0.5627800462873788	0.5776324343926802	0.9693492224050667	0.01351973374350707	D	MYH7	GG1	GG2	5	24	5	24	-1.948651564685663	-1.5608320796236343	-2.32269398060736	-1.47883467703181	0.3878194850620287	0.84385930357555
IQSEC3	-0.8428647876665311	-0.8306342190929616					D	IQSEC3	GG1	GG2	5	24	1	5	-0.552381832998265	0.27825238609469655	-0.552381832998265	0.290482954668266	0.8306342190929616	0.8428647876665311
CCN3	0.841200418987966	0.6908446916862978	1.8516498397341452	0.07362221420009976	0.9587604446797906	0.018289891838696243	U	CCN3	GG1	GG2	5	24	5	24	0.09281116943387721	-0.5980335222524206	0.132106049249294	-0.709094369738672	0.6908446916862978	0.841200418987966
CD3G	0.8366944610033226	0.7857397041733178					U	CD3G	GG1	GG2	5	24	2	4	0.5982870723352756	-0.18745263183804226	0.5982870723352756	-0.238407388668047	0.7857397041733178	0.8366944610033226
MARVELD3	0.8363609662279979	0.8024935087620154					U	MARVELD3	GG1	GG2	5	24	2	14	0.7880084614081725	-0.014485047353842881	0.7880084614081725	-0.04835250481982545	0.8024935087620154	0.8363609662279979
LURAP1L	0.8329987725423587	0.8791021119355247					U	LURAP1L	GG1	GG2	5	24	1	6	0.859638418067737	-0.019463693867787735	0.859638418067737	0.02663964552537835	0.8791021119355247	0.8329987725423587
IGF1	0.826527100346946	0.5885189931177296					U	IGF1	GG1	GG2	5	24	3	14	0.45507430820495937	-0.1334446849127702	0.74856504235732	-0.077962057989626	0.5885189931177296	0.826527100346946
RAB20	-0.8248084252330925	-0.7938484463860658					D	RAB20	GG1	GG2	5	24	2	17	-0.4725192643502225	0.3213291820358433	-0.4725192643502225	0.35228916088287	0.7938484463860658	0.8248084252330925
IFFO1	0.822069036997485	0.8018192452937025					U	IFFO1	GG1	GG2	5	24	1	4	0.401278770478809	-0.4005404748148935	0.401278770478809	-0.420790266518676	0.8018192452937025	0.822069036997485
CSPP1	0.8214564656044671	0.7535721161179334					U	CSPP1	GG1	GG2	5	24	1	6	0.864431907641075	0.11085979152314167	0.864431907641075	0.042975442036608	0.7535721161179334	0.8214564656044671
KRT5	-0.8149450193300086	-0.5792750155989175	-1.9304806731218036	0.06273888857405113	0.9587604446797906	0.018289891838696243	D	KRT5	GG1	GG2	5	24	5	24	-0.653674364305884	-0.07439934870696648	-0.791518177596041	0.0234268417339676	0.5792750155989175	0.8149450193300086
CMA1	0.8145361569780402	0.7120373003140397	2.3790600994097493	0.023697767670043588	0.9551545217033582	0.019926364024041746	U	CMA1	GG1	GG2	5	24	5	24	0.5681823395325714	-0.14385496078146828	0.743395333668214	-0.07114082330982614	0.7120373003140397	0.8145361569780402
PEX11G	-0.8119378207185	-0.8397253118827318					D	PEX11G	GG1	GG2	5	24	1	5	-0.206257133132029	0.6334681787507028	-0.206257133132029	0.605680687586471	0.8397253118827318	0.8119378207185
GSTA1	-0.8097629521244281	-1.094140501460742	-2.3599674208345323	0.02475130203159896	0.9551545217033582	0.019926364024041746	D	GSTA1	GG1	GG2	5	24	5	24	-1.32695536502531	-0.23281486356456818	-1.26299570602368	-0.453232753899252	1.094140501460742	0.8097629521244281
ADRB2	0.809495662580858	0.8055520640297662					U	ADRB2	GG1	GG2	5	24	3	19	0.5231666461968505	-0.28238541783291565	0.676531305192398	-0.13296435738846	0.8055520640297662	0.809495662580858
STAP1	-0.8039926208133976	-0.5098825655594188					D	STAP1	GG1	GG2	5	24	1	4	-0.676055537079116	-0.16617297151969723	-0.676055537079116	0.12793708373428161	0.5098825655594188	0.8039926208133976
NRK	0.799947620535762	0.8296261277135265					U	NRK	GG1	GG2	5	24	1	5	1.08327669644618	0.25365056873265346	1.08327669644618	0.283329075910418	0.8296261277135265	0.799947620535762
CCL5	-0.7970431313817781	-0.724601617297042					D	CCL5	GG1	GG2	5	24	1	10	-0.510767822841501	0.2138337944555409	-0.510767822841501	0.286275308540277	0.724601617297042	0.7970431313817781
SPTA1	0.7942313815259064	0.6304986704472102	1.90383413680331	0.06625072937027467	0.9587604446797906	0.018289891838696243	U	SPTA1	GG1	GG2	5	24	5	24	0.13216871127857915	-0.49832995916863104	0.158064701587224	-0.6361666799386825	0.6304986704472102	0.7942313815259064
MYH13	-0.7933053207026628	-0.1953979989014567					D	MYH13	GG1	GG2	5	24	2	10	-0.8079617097364755	-0.6125637108350188	-0.8079617097364755	-0.01465638903381275	0.1953979989014567	0.7933053207026628
APOC4	0.792922389164496	0.6107227594591992					U	APOC4	GG1	GG2	5	24	3	13	0.200199537202051	-0.41052322225714816	0.493380940591535	-0.299541448572961	0.6107227594591992	0.792922389164496
ABCD4	-0.7905050018464925	-0.5279364069102553					D	ABCD4	GG1	GG2	5	24	2	8	-0.3678194602258405	0.16011694668441484	-0.3678194602258405	0.42268554162065197	0.5279364069102553	0.7905050018464925
VSIG2	0.7870504812844668	0.49832052934310966					U	VSIG2	GG1	GG2	5	24	3	14	0.6734532607536723	0.17513273141056263	0.886606958229144	0.09955647694467724	0.49832052934310966	0.7870504812844668
TM2D3	-0.7860245947467449	-0.7749916355977409					D	TM2D3	GG1	GG2	5	24	2	10	-0.6409984207152074	0.13399321488253346	-0.6409984207152074	0.1450261740315375	0.7749916355977409	0.7860245947467449
CSRP3	0.7856578797484989	0.49058151904894165					U	CSRP3	GG1	GG2	5	24	3	14	0.010651189192733973	-0.47993032985620765	-0.0634641720525391	-0.849122051801038	0.49058151904894165	0.7856578797484989
CACHD1	0.782883809878109	0.5710347196693539					U	CACHD1	GG1	GG2	5	24	3	15	0.5010260186000086	-0.07000870106934531	0.679829617284268	-0.103054192593841	0.5710347196693539	0.782883809878109
NSUN3	-0.780078349194501	-0.7195937542615556					D	NSUN3	GG1	GG2	5	24	1	4	-0.0662825622568626	0.653311192004693	-0.0662825622568626	0.7137957869376385	0.7195937542615556	0.780078349194501
LFNG	0.772713735078457	0.3683526051847353	1.926984054439754	0.06319032545403079	0.9587604446797906	0.018289891838696243	U	LFNG	GG1	GG2	5	24	5	24	0.3179792103072073	-0.050373394877527934	0.622531877313401	-0.150181857765056	0.3683526051847353	0.772713735078457
ERAP2	-0.7665944995513045	-0.2973518168874483	-0.9793829844150047	0.3349726291999933	0.9587604446797906	0.018289891838696243	D	ERAP2	GG1	GG2	5	24	5	24	-0.5342092197347732	-0.2368574028473249	-0.840097443560128	-0.07350294400882351	0.2973518168874483	0.7665944995513045
IMPDH2	-0.7619099237776584	-0.7606412489793555					D	IMPDH2	GG1	GG2	5	24	1	11	-0.780429084346903	-0.019787835367547437	-0.780429084346903	-0.0185191605692445	0.7606412489793555	0.7619099237776584
SLC14A1	-0.7607339368637761	-0.6665985055374954	-1.8857497245938541	0.06872978997387111	0.9587604446797906	0.018289891838696243	D	SLC14A1	GG1	GG2	5	24	5	24	-0.6965038193611658	-0.029905313823670298	-0.805600324456958	-0.044866387593181845	0.6665985055374954	0.7607339368637761
GTPBP2	0.7592496028061342	0.9956843127259578					U	GTPBP2	GG1	GG2	5	24	3	10	0.8454338519724104	-0.15025046075354742	0.716743410867847	-0.04250619193828725	0.9956843127259578	0.7592496028061342
RAPGEF3	0.7582208618947784	0.9057457651677212					U	RAPGEF3	GG1	GG2	5	24	1	4	1.08173979774709	0.17599403257936874	1.08173979774709	0.3235189358523115	0.9057457651677212	0.7582208618947784
METTL25B	0.75505768073594	0.7295848921080341					U	METTL25B	GG1	GG2	5	24	1	6	0.918524986864249	0.1889400947562149	0.918524986864249	0.16346730612830895	0.7295848921080341	0.75505768073594
KRT17	-0.7536516714011274	-0.4783785368602215	-2.020022014690316	0.05209519398928066	0.9587604446797906	0.018289891838696243	D	KRT17	GG1	GG2	5	24	5	24	-0.5609716254629898	-0.0825930886027683	-0.718325487714796	0.03532618368633145	0.4783785368602215	0.7536516714011274
AMMECR1L	-0.752143897806023	-0.8679930453978473					D	AMMECR1L	GG1	GG2	5	24	1	7	-0.253262850410996	0.6147301949868513	-0.253262850410996	0.498881047395027	0.8679930453978473	0.752143897806023
FGF1	0.7519543915939231	0.6205976643250082					U	FGF1	GG1	GG2	5	24	2	8	0.35280458148146704	-0.2677930828435411	0.35280458148146704	-0.399149810112456	0.6205976643250082	0.7519543915939231
GREM2	0.751045055506118	0.7375252286453925					U	GREM2	GG1	GG2	5	24	2	9	0.543794168369089	-0.19373106027630346	0.543794168369089	-0.207250887137029	0.7375252286453925	0.751045055506118
SERPINB3	-0.7501088116291574	-1.261236201216711	-3.326624491206866	0.002272056702135276	0.638947996055147	0.19453448760898484	D	SERPINB3	GG1	GG2	5	24	5	24	-1.059603345751535	0.20163285546517604	-0.658238794450046	0.0918700171791115	1.261236201216711	0.7501088116291574
KLK3	0.7494925356503399	0.5255660709712886	2.529462670233054	0.016724108242824196	0.9314776152262169	0.03082757737594436	U	KLK3	GG1	GG2	5	24	5	24	0.5465446833960368	0.020978612424748203	0.746439884480927	-0.003052651169412849	0.5255660709712886	0.7494925356503399
CLC	0.7481068656502765	0.454070258578783	1.2123139701713732	0.23455102333220865	0.9587604446797906	0.018289891838696243	U	CLC	GG1	GG2	5	24	5	24	0.13433600128950018	-0.31973425728928284	0.167517623368579	-0.5805892422816975	0.454070258578783	0.7481068656502765
RAB26	0.7478143466288496	0.6944589996577908					U	RAB26	GG1	GG2	5	24	1	13	0.671571713309024	-0.022887286348766835	0.671571713309024	-0.0762426333198256	0.6944589996577908	0.7478143466288496
KLHL30	-0.7460216413741685	-0.6040790471944348					D	KLHL30	GG1	GG2	5	24	1	4	0.167271379978944	0.7713504271733789	0.167271379978944	0.9132930213531125	0.6040790471944348	0.7460216413741685
C15orf48	-0.7439770515542417	0.3703411516151485	0.8046292742073848	0.42716175744452384	0.9587604446797906	0.018289891838696243	D	C15orf48	GG1	GG2	5	24	5	24	0.4832372741748966	0.11289612255974808	-0.692605403670729	0.0513716478835127	0.3703411516151485	0.7439770515542417
SAA1	0.7434316475754439	0.27170496474761796	0.7295254840872357	0.47133830804446414	0.9587604446797906	0.018289891838696243	U	SAA1	GG1	GG2	5	24	5	23	-0.3789698542103742	-0.6506748189579922	-0.120549433842218	-0.863981081417662	0.27170496474761796	0.7434316475754439
SLC26A11	-0.7418800081162945	-0.6666573723974865					D	SLC26A11	GG1	GG2	5	24	1	6	-0.444622300426999	0.2220350719704874	-0.444622300426999	0.2972577076892955	0.6666573723974865	0.7418800081162945
ZNF7	0.7407147182065019	0.5867676921942526					U	ZNF7	GG1	GG2	5	24	1	7	0.869974822452416	0.28320713025816335	0.869974822452416	0.129260104245914	0.5867676921942526	0.7407147182065019
AZGP1	0.7379034115744241	0.8820466228274413	2.9880839283241114	0.005450785474258688	0.90059088891363	0.045472451015713206	U	AZGP1	GG1	GG2	5	24	5	24	0.8244858979610183	-0.057560724866422885	0.547696115755956	-0.19020729581846801	0.8820466228274413	0.7379034115744241
PRG2	0.7364687757995956	0.7405740019219221	2.0267595772806866	0.05136239875029369	0.9587604446797906	0.018289891838696243	U	PRG2	GG1	GG2	5	24	5	24	0.4554913539116406	-0.28508264801028155	0.339853772356932	-0.39661500344266354	0.7405740019219221	0.7364687757995956
MT1E	0.7362264754549231	0.7154895942825401	1.0700649852999948	0.29285130763283074	0.9587604446797906	0.018289891838696243	U	MT1E	GG1	GG2	5	24	5	24	0.17130890772358334	-0.5441806865589568	-0.0506530521758783	-0.7868795276308015	0.7154895942825401	0.7362264754549231
CHRM3	0.7360764837491915	0.6739296727033278					U	CHRM3	GG1	GG2	5	24	1	6	0.682237666486277	0.008307993782949169	0.682237666486277	-0.0538388172629145	0.6739296727033278	0.7360764837491915
KRT37	0.7346838487936496	0.5578005298227692					U	KRT37	GG1	GG2	5	24	1	6	0.435853622725565	-0.12194690709720417	0.435853622725565	-0.2988302260680845	0.5578005298227692	0.7346838487936496
FSTL1	0.7346039181123581	0.5283224926957297	2.658089331724451	0.012315717773810266	0.9314776152262169	0.03082757737594436	U	FSTL1	GG1	GG2	5	24	5	24	0.40211834673571334	-0.12620414596001636	0.656158617306367	-0.0784453008059911	0.5283224926957297	0.7346039181123581
ADRA2A	-0.7312636027341479	-0.48415165092269596					D	ADRA2A	GG1	GG2	5	24	1	3	-0.256196724744801	0.22795492617789495	-0.256196724744801	0.475066877989347	0.48415165092269596	0.7312636027341479
SCGB1A1	-0.7308499809001295	-0.8659121058332145	-2.132827789337499	0.040963861789309094	0.9587604446797906	0.018289891838696243	D	SCGB1A1	GG1	GG2	5	24	5	24	-0.923612264105369	-0.05770015827215449	-1.01198095595491	-0.28113097505478046	0.8659121058332145	0.7308499809001295
SMIM24	0.7303981516784861	0.5030441704994267					U	SMIM24	GG1	GG2	5	24	3	16	0.599762486204733	0.09671831570530631	0.789782762075095	0.059384610396608896	0.5030441704994267	0.7303981516784861
FOLR1	-0.7271162107191808	-0.7271162107191808					D	FOLR1	GG1	GG2	5	24	1	1	-0.0930210718735127	0.634095138845668	-0.0930210718735127	0.634095138845668	0.7271162107191808	0.7271162107191808
MYO3A	0.7261505660139735	0.7261505660139735					U	MYO3A	GG1	GG2	5	24	1	2	0.505210380033811	-0.22094018598016252	0.505210380033811	-0.22094018598016252	0.7261505660139735	0.7261505660139735
APOD	0.7242619841586575	0.26202666472975217	0.6801295313223085	0.5014705527740464	0.9591609129113918	0.018108527628947848	U	APOD	GG1	GG2	5	24	5	24	0.0825887482276146	-0.17943791650213758	0.373523144058717	-0.3507388400999405	0.26202666472975217	0.7242619841586575
CALML5	0.7240107059736449	0.6839296965840275					U	CALML5	GG1	GG2	5	24	1	4	0.468826868965655	-0.21510282761837246	0.468826868965655	-0.25518383700798997	0.6839296965840275	0.7240107059736449
NPAT	0.7233952987962937	0.8262060104985444					U	NPAT	GG1	GG2	5	24	2	19	0.7418327547951791	-0.08437325570336525	0.7418327547951791	0.0184374559988854	0.8262060104985444	0.7233952987962937
TTC7A	0.722181653416466	0.7213199993679795					U	TTC7A	GG1	GG2	5	24	1	8	0.903004988064025	0.18168498869604538	0.903004988064025	0.180823334647559	0.7213199993679795	0.722181653416466
FLG	-0.719930688770023	-0.547125904223515					D	FLG	GG1	GG2	5	24	1	3	-0.153858468078026	0.39326743614548904	-0.153858468078026	0.566072220691997	0.547125904223515	0.719930688770023
LAIR1	0.7197791169835015	0.7260134728329273					U	LAIR1	GG1	GG2	5	24	2	10	0.238536078690732	-0.4874773941421953	0.238536078690732	-0.4812430382927695	0.7260134728329273	0.7197791169835015
KRT15	-0.7185247736836204	-0.4035342477236867	-1.3831932052925784	0.17648735547007277	0.9587604446797906	0.018289891838696243	D	KRT15	GG1	GG2	5	24	5	24	-0.3986675962368842	0.004866651486802496	-0.557586373660113	0.1609384000235075	0.4035342477236867	0.7185247736836204
DNAJC14	0.718301571521219	0.7246757751834904					U	DNAJC14	GG1	GG2	5	24	1	6	0.965949052917415	0.24127327773392462	0.965949052917415	0.247647481396196	0.7246757751834904	0.718301571521219
MRGPRF	0.7155470914132614	0.7017506597412226	3.0768995494198896	0.004754507751337294	0.8357513132782143	0.07792293229562892	U	MRGPRF	GG1	GG2	5	24	5	20	0.6485058151823984	-0.05324484455882424	0.753349481592884	0.03780239017962255	0.7017506597412226	0.7155470914132614
SNX32	0.7130471655270032	0.35881900720719745					U	SNX32	GG1	GG2	5	24	3	9	-0.10225759213725194	-0.4610765993444494	-0.0658571777871888	-0.778904343314192	0.35881900720719745	0.7130471655270032
ZNF616	0.7122237697395595	0.6983215602970043					U	ZNF616	GG1	GG2	5	24	1	4	0.454157037841493	-0.24416452245551123	0.454157037841493	-0.2580667318980665	0.6983215602970043	0.7122237697395595
APOC4-APOC2	0.7112989026093806	0.45319006337916884	1.785139012295031	0.08402748281662879	0.9587604446797906	0.018289891838696243	U	APOC4-APOC2	GG1	GG2	5	24	5	24	0.04400643046186263	-0.4091836329173062	0.317627755057161	-0.39367114755221955	0.45319006337916884	0.7112989026093806
LSM11	0.7083612262104606	0.651011580828649					U	LSM11	GG1	GG2	5	24	2	12	0.7394893230640709	0.08847774223542192	0.7394893230640709	0.0311280968536103	0.651011580828649	0.7083612262104606
GUSB	0.705294402721532	0.4452841383802004	1.4438008191574445	0.15882598399028333	0.9587604446797906	0.018289891838696243	U	GUSB	GG1	GG2	5	24	5	24	0.28867044579477924	-0.15661369258542118	0.369786737221709	-0.335507665499823	0.4452841383802004	0.705294402721532
